actual,1-day ahead,2-day ahead
0.0759748199377184,0.2522643208503723,0.2703609764575958
0.1375465678314196,0.23031401634216309,0.23894330859184265
0.1945169363620732,0.21137064695358276,0.21866938471794128
0.0,0.1903824806213379,0.1846473217010498
