actual,1-day ahead,2-day ahead,3-day ahead,4-day ahead,5-day ahead,6-day ahead
0.4323706130714708,0.42182036876678467,0.42703083872795105,0.49903075337409973,0.42827935695648193,0.42420300483703613,0.4273242211341858
0.1058302924937431,0.16269996047019958,0.16172163426876068,0.16946179330348969,0.10421200037002563,0.1087297546863556,0.10058318138122559
0.2734888141680836,0.26519794523715973,0.26550773918628693,0.26945284068584442,0.26235751867294312,0.29350164473056793,0.2995784831047058
0.2271932254551706,0.2179184114933014,0.28489694476127625,0.21039331674575806,0.28683122158050537,0.21279144644737244,0.2165392851829529
0.216772488380056,0.2036948961019516,0.27518408715724945,0.20213545858860016,0.27046737372875214,0.2730319094657898,0.2041233420372009
0.2033495405307299,0.20717283427715302,0.26352174639701843,0.2004414677619934,0.20915031731128693,0.20667905986309052,0.26942798256874084
0.2989540148634965,0.28257445096969604,0.28199610829353333,0.28135786712169647,0.2979215508699417,0.2855612623691559,0.2871993362903595
0.116394742372428,0.101311314702034,0.17957455575466156,0.107224440574646,0.17996704936027527,0.106721556186676,0.17225843906402588
0.1365894197887014,0.192127206325531,0.12997312009334564,0.19975720763206482,0.1255388379096985,0.1905567091703415,0.12592548787593842
0.3249885371491889,0.3149983859062195,0.31381707906723022,0.38398477137088776,0.31050091087818146,0.3107971525192261,0.3140199279785156
0.1503295569608161,0.19558691322803497,0.1956797581911087,0.14250800907611847,0.194114111661911,0.14757312655448914,0.14033157289028168
0.1744555145864776,0.193290913105011,0.1687932348251343,0.164846910238266,0.1612314808368683,0.16858073770999908,0.19786406219005585
0.2471567353800889,0.2312110137939453,0.29679466843605042,0.23842023193836212,0.23823673903942108,0.23718675315380096,0.2350040853023529
0.270529965802495,0.26968252539634705,0.2690912091732025,0.2668005037307739,0.29315576910972595,0.29922683000564575,0.29415807008743286
0.4037531284030337,0.46674969792366028,0.46014988839626312,0.46504218757152557,0.46309564471244812,0.40382863402366638,0.40057371497154236
0.1327345585847199,0.1907251626253128,0.19840348839759827,0.19739272892475128,0.1949352753162384,0.12947240114212036,0.1263481831550598
0.1975593680148252,0.1981326687335968,0.18083022475242615,0.1827854835987091,0.1929782086610794,0.1826671063899994,0.18237727463245392
0.1315949601665934,0.12894664645195007,0.19252260029315948,0.1275272434949875,0.12537544131278992,0.19389091849327087,0.19152369141578674
0.2124711040635806,0.20703214406967163,0.20152464389801025,0.2033841896057129,0.20977420568466187,0.2720966625213623,0.2005496859550476
0.260573047016793,0.2947350949048996,0.25311191141605377,0.29034225404262543,0.2535913288593292,0.29825679302215576,0.25277798414230347
0.2683138146457024,0.29466008365154266,0.25518988609313965,0.2539216983318329,0.25585744857788086,0.2917765474319458,0.29934407114982605
0.2628498557591273,0.2531629407405853,0.2558204138278961,0.2946034061908722,0.2500886130332947,0.2987122130393982,0.2567765426635742
0.1558919053168522,0.14856309056282043,0.14936477303504944,0.1481294560432434,0.14113909244537354,0.19438470900058746,0.19635864555835724
0.2045206617885867,0.26801624178886414,0.26492759585380554,0.20460417449474335,0.20310673117637634,0.20953066110610962,0.2000915026664734
0.1447786714555909,0.13853593945503235,0.1929193139076233,0.1946420967578888,0.13811428666114807,0.1969425702095032,0.1927865481376648
0.2656458361194428,0.2970510196685791,0.2925469583272934,0.29745506882667542,0.2986863338947296,0.29693554878234863,0.29830671548843384
0.1639130351718472,0.19448954820632935,0.15453016996383667,0.19965147256851196,0.19234922885894775,0.1947282576560974,0.19639856696128845
0.1582479987772959,0.14526915311813354,0.1451376259326935,0.1411787152290344,0.1400086462497711,0.1942777395248413,0.1422941064834595
0.1705791605372256,0.19607681691646576,0.16227629601955414,0.1681157684326172,0.16511640310287476,0.16238179624080658,0.19570823669433594
0.1664191009304013,0.1551054358482361,0.1929313373565674,0.1905772912502289,0.1574022400379181,0.15372316241264343,0.15674442172050476
0.1971677206121162,0.1865703594684601,0.18377386689186096,0.19988523960113525,0.18442896127700806,0.18317221343517303,0.1909500002861023
0.1721820491756299,0.16376673340797424,0.1650512421131134,0.19236092686653137,0.19840472400188446,0.16031357884407043,0.162848824262619
0.2313606502363321,0.2220871376991272,0.22651681303977966,0.22128417134284973,0.291877726316452,0.29586585521698,0.2986445951461792
0.3198684637869438,0.37452434241771698,0.37638788282871246,0.3020001530647278,0.301750727891922,0.3003315806388855,0.30375327348709106
0.1716604894637296,0.1612072718143463,0.1945313251018524,0.16873367190361023,0.16890934705734253,0.16226152181625366,0.19006041049957275
0.4584939724509485,0.4457638520002365,0.44375320851802826,0.4407219249010086,0.49047124803066254,0.4960774576663971,0.49778227508068085
0.4797456202357525,0.4997334063053131,0.46959292352199554,0.49732325434684753,0.46497339248657227,0.493635835647583,0.4978968024253845
0.151679307643811,0.1427632039785385,0.19136165082454681,0.14010747015476227,0.1954730099439621,0.19386168658733368,0.14011792838573456
0.2638543611767188,0.250430303812027,0.2533391499519348,0.2913127291202545,0.2987314963340759,0.2598538237810135,0.25555498659610748
0.2039393997287125,0.26514771819114685,0.2009067368507385,0.20859066724777222,0.2092174929380417,0.20147684633731842,0.2644982123374939
0.3370063809869514,0.32075494408607483,0.3999566674232483,0.39324238181114197,0.3278850907087326,0.39270522356033325,0.32353739500045776
0.2013316011692107,0.2651374638080597,0.20826130151748657,0.20844419300556183,0.26777067124843597,0.206853084564209,0.20037752985954285
0.2617427354182985,0.2558228349685669,0.25147873997688293,0.25215227246284485,0.29278226375579834,0.29736900508403778,0.25298074185848236
0.2667180902890548,0.2963809370994568,0.25275758862495422,0.2510068714618683,0.250238538980484,0.2956612014770508,0.25513712882995605
0.1599256149252012,0.19836233258247375,0.1933557426929474,0.14673158168792725,0.14425970792770386,0.14416255235671997,0.14258697271347046
0.4252817950824369,0.41205313444137573,0.4138501834869385,0.4183401310443878,0.486165167093277,0.4176823627948761,0.48746849596500397
0.5529182507689663,0.54497000753879547,0.59794856667518616,0.59370901823043823,0.59487167060375214,0.59543947279453278,0.54844867706298828
0.4735867260187609,0.49393642246723175,0.46506452977657318,0.46402652978897095,0.4971507614850998,0.46832395434379578,0.49416787683963776
0.5062878512886155,0.56302144289016724,0.56405327558517456,0.56329452097415924,0.50948091566562653,0.5671835196018219,0.5051673299074173
0.3460023307796648,0.39682857513427734,0.39562813758850098,0.39953608095645905,0.33730464279651642,0.33110732555389404,0.3979157853126526
0.293051124314617,0.28296432852745056,0.29019554376602173,0.2923163866996765,0.2992157828807831,0.28423078775405884,0.29001596450805664
0.1764701106165103,0.19290096640586853,0.19096123218536377,0.1685246241092682,0.16481349527835846,0.19996070444583893,0.19727460741996765
0.1830698469709416,0.1983238959312439,0.19217492640018463,0.19156892597675323,0.19405614912509918,0.17272661447525024,0.19403334856033325
0.1587289608925739,0.14907150626182556,0.19834850192070007,0.1489851200580597,0.1980970013141632,0.1466246622800827,0.19773575246334076
0.2785071547293812,0.2982638931274414,0.26143285274505615,0.2646728378534317,0.29161201059818268,0.29401354551315308,0.2963557493686676
0.1690823032688229,0.19327304184436798,0.15790074229240417,0.1578207391500473,0.19603419959545135,0.1975354415178299,0.15985897839069366
0.1706412509791184,0.19364936769008636,0.16995045244693756,0.1600326269865036,0.16978420436382294,0.16815471768379211,0.19182812213897705
0.3388031828515751,0.32684102833271027,0.39751004040241241,0.39693754196166992,0.39169704616069794,0.39017767369747162,0.39914204835891724
0.1960171369619624,0.18942171454429626,0.19241696059703827,0.1959737730026245,0.18988138437271118,0.1980594950914383,0.1920656490325928
0.1600142330397569,0.19966763138771057,0.19896074056625366,0.1528379386663437,0.15987410306930542,0.15338116586208344,0.19990704953670502
0.2880389724299699,0.27026255309581757,0.29572878301143646,0.29966999530792236,0.27127433955669403,0.29623670101165771,0.2782786297798157
0.1536431776422491,0.1953462255001068,0.14975892663002014,0.1419114887714386,0.19150723099708557,0.14656675219535828,0.14116027355194092
0.1863081023250482,0.17783924221992493,0.19598804116249084,0.19565420746803284,0.17787335872650146,0.19671522974967957,0.19122499465942383
0.2838383355940622,0.29005967676639557,0.27735890209674835,0.2963743633031845,0.2972482568025589,0.29107635974884033,0.29247223556041718
0.4239702539021454,0.48925184667110443,0.4899092411994934,0.4862339687347412,0.4198431384563446,0.48450534880161285,0.4194081735610962
0.2691334084786885,0.29391435623168945,0.2558219176530838,0.29047583758831024,0.29382860839366913,0.2543560552597046,0.2934887492656708
0.2655541333129549,0.25016517519950867,0.2933141565322876,0.25320118963718414,0.25561215162277222,0.2584959775209427,0.29481455206871033
0.1783294805418107,0.19815279364585876,0.16278960049152374,0.16978729844093323,0.16122901558876038,0.19324299275875092,0.19906766414642334
0.3204506810843856,0.38257104814052582,0.38612522304058075,0.3884291809797287,0.38871647536754608,0.38554570198059082,0.31200222611427307
0.1869027377108686,0.19289605855941772,0.17626175940036774,0.17402580738067627,0.17000783920288086,0.19650525093078613,0.19048555850982666
0.1825267944137706,0.17577009677886963,0.17870750427246094,0.1706397771835327,0.19990955412387848,0.19290786981582642,0.19173256516456604
0.2412495462621554,0.2310228967666626,0.29416048288345337,0.29810722768306732,0.29089723587036133,0.2926453059911728,0.2910305780172348
0.2564297040674015,0.24547946214675903,0.29482876777648926,0.2913233643770218,0.29795957207679749,0.29767929196357727,0.24712411522865295
0.219049825191525,0.2039888882637024,0.27501709818840027,0.27467429280281067,0.2070615291595459,0.27203688323497772,0.2012713658809662
0.1855033146743595,0.1785669243335724,0.17527984619140625,0.17988361537456512,0.19736350774765015,0.17440994024276733,0.1788246989250183
0.17834954053073,0.16599157333374023,0.19240924060344696,0.16594274997711182,0.1925475811958313,0.1639880657196045,0.16659315466880798
0.1702448273885715,0.16858099102973938,0.1916850870847702,0.1958589577674866,0.1643570899963379,0.1900326335430145,0.16309236764907837
0.1508706990428519,0.19931385457515717,0.19996610403060913,0.14609113812446594,0.1992224383354187,0.19230526387691498,0.14764391660690308
0.3116596297499187,0.30065127968788147,0.30522562325000763,0.3063911974430084,0.3726227831840515,0.37167543649673462,0.30049019813537598
0.2445026077985594,0.23917607426643372,0.29503178238868713,0.23728636741638184,0.2978987753391266,0.2375914740562439,0.29538881540298462
0.2038844735685764,0.26713843941688538,0.26709087491035461,0.20837186813354492,0.2600105381011963,0.2675558590888977,0.26798529028892517
0.2068519190722732,0.26175766110420227,0.20845641195774078,0.2077519392967224,0.26063082873821259,0.26263416647911072,0.2618822157382965
0.2416550446095943,0.29906245589256287,0.23675593078136444,0.29858099520206451,0.23173651933670044,0.23973763287067413,0.23913885414600372
0.2289522954358748,0.2814783442020416,0.2127656990289688,0.28065587997436523,0.2803863191604614,0.28923603892326355,0.2152924859523773
0.1425935655197447,0.1300849151611328,0.19356414914131165,0.1949016582965851,0.19162949204444885,0.19483747243881226,0.13257801353931427
0.261498672219781,0.25308095812797546,0.2555300712585449,0.2978451931476593,0.25720806300640106,0.29298316657543182,0.25954872369766235
0.1906959860917409,0.19361008405685425,0.1952284073829651,0.18263461649417877,0.18372433423995972,0.19122432827949524,0.1883686423301697
0.1609880977399079,0.15403184831142426,0.19676989197731018,0.15522297382354736,0.15842301845550537,0.15440195500850677,0.15937483966350555
0.1437580001146284,0.13512603640556335,0.19940133273601532,0.1315657615661621,0.19635900855064392,0.13261140704154968,0.19716601729393005
0.291484057084997,0.29151347875595093,0.28175585687160492,0.2800571894645691,0.28372450351715088,0.28716424703598022,0.28174166440963745
0.2126468677760158,0.2779155993461609,0.2715499424934387,0.27585047602653503,0.20314770221710205,0.2797084641456604,0.27871808290481567
0.2271602697590891,0.2106928050518036,0.28288669228553772,0.2136007058620453,0.21223017156124115,0.28381870031356812,0.28583043694496155
0.2683983531704334,0.2980642294883728,0.2923229557275772,0.25454102754592896,0.29563065469264984,0.25130115747451782,0.25668291091918945
0.2599220526144852,0.24164315462112427,0.2404696249961853,0.29930066287517548,0.24412508964538574,0.2467938709259033,0.29616825342178345
0.2283786752765412,0.21157411813735962,0.216781268119812,0.2870985096693039,0.28224106669425964,0.28278611421585083,0.21787842750549316
0.1968343427010297,0.19503451704978943,0.18743832111358643,0.1815824055671692,0.1842461597919464,0.19396886110305786,0.1883905029296875
0.1492023766310681,0.19010393857955933,0.13474545776844025,0.19818862676620483,0.19046759128570557,0.1346757376194,0.13268457293510437
0.2099000821504307,0.26524131536483765,0.20454397082328796,0.20277846217155457,0.26392382502555847,0.2693144679069519,0.2677385902404785
0.3690335861528762,0.35693161368370056,0.35003502011299133,0.35362897276878357,0.3924488306045532,0.3936838972568512,0.3945488393306732
0.1814775902875774,0.172151859998703,0.1776902937889099,0.1769523882865906,0.19325297594070435,0.19153035163879395,0.1980053436756134
0.32810643256978,0.3176731014251709,0.38253822684288025,0.3897015404701233,0.38553128242492676,0.31426918625831604,0.3811083459854126
0.2207582675811473,0.2869031322002411,0.2806816130876541,0.21306491017341614,0.2147091865539551,0.21390985131263733,0.2134025263786316
0.3572550293257933,0.34999611735343933,0.3903008258342743,0.396119384765625,0.39720290064811707,0.3455644392967224,0.34223321437835693
0.3357937068949047,0.3285711085796356,0.3282590889930725,0.39050846099853516,0.32952162742614746,0.3955493450164795,0.3988244605064392
0.2832981487495939,0.298397274017334,0.2760569393634796,0.2774465227127075,0.2713730978965759,0.27091017842292786,0.2785378336906433
0.3502937355520317,0.3923163092136383,0.39143322467803955,0.3931482779979706,0.3420876741409302,0.3431890308856964,0.3489160752296448
0.3400163345624056,0.3330742222070694,0.33788885235786438,0.3396820294857025,0.33956098437309265,0.33532493352890015,0.3313999271392822
0.3482485719198364,0.33261388421058655,0.3950357782840729,0.3376961624622345,0.39193260431289673,0.3929046297073364,0.3914335000514984
0.4198178361958618,0.4079783618450165,0.4756522595882416,0.47752031922340393,0.4735673522949219,0.4053831219673157,0.40549795150756836
0.3227738188487476,0.38321513652801514,0.38044642210006714,0.31457459330558777,0.3865260422229767,0.3193922710418701,0.38805237650871277
0.4072550293257933,0.4683124375343323,0.46732173204421997,0.4023631954193115,0.4022193002700806,0.46716774463653564,0.46797958612442017
0.4394828343809104,0.4962737083435059,0.4241459226608276,0.4239063596725464,0.49895821809768677,0.49198707580566406,0.49850540041923523
0.6969212693196798,0.6852993726730347,0.6887941694259644,0.68304522037506104,0.6928737461566925,0.6885072875022888,0.69114258885383606
0.6521817626043596,0.6964857125282288,0.6936580872535706,0.6957420134544373,0.6932695436477661,0.6900575399398804,0.6956802654266357
0.4920113482223028,0.4874659204483032,0.4945553755760193,0.4862684035301208,0.4957547307014465,0.4835050916671753,0.4994574499130249
0.536175801921938,0.5237426519393921,0.5982241988182068,0.5216782999038696,0.5931427955627441,0.5976270794868469,0.5257039225101471
0.6774200943774715,0.6978504490852356,0.6645036673545837,0.6965970993041992,0.6956178021430969,0.6622565746307373,0.69738961815834045
0.4189652866667939,0.40335267782211304,0.4719111692905426,0.40563665747642517,0.40024215817451477,0.4092705023288727,0.40968353271484375
0.5604082685363849,0.5534528279304504,0.59995283007621765,0.5980447244644165,0.5577020287513733,0.55264724016189575,0.5994732761383057
0.4494263798406663,0.4995883643627167,0.4302160620689392,0.4378719913959503,0.4972327518463135,0.43154247522354126,0.49666773796081543
0.4032654796247826,0.40992883682250977,0.40023715257644653,0.4043360638618469,0.40089770913124084,0.4646645128726959,0.4021080994606018
0.5790201173031733,0.56937641978263855,0.5604055726528168,0.59023732900619507,0.56267778277397156,0.5650697684288025,0.5649178874492645
0.3652947863133561,0.39925873279571533,0.3905356240272522,0.39998490810394287,0.3571957290172577,0.39076237082481384,0.3983777379989624
0.5062090441892899,0.50663894295692444,0.50711575746536255,0.56734071612358093,0.5637842381000519,0.5626565384864807,0.5049730718135834
0.2974070076227957,0.2934984076023102,0.2929904782772064,0.2823914420604706,0.2976569652557373,0.28493311166763306,0.29094271898269653
0.4576170643639073,0.49931183099746704,0.44829241037368774,0.4911051023006439,0.4448332929611206,0.44780484318733215,0.44935083985328674
0.3883941750443769,0.37832669258117676,0.39543250918388367,0.3749299716949463,0.3722409784793854,0.3731608581542969,0.37302133321762085
0.3900583650153792,0.3999496364593506,0.39826330184936523,0.39963414907455444,0.39577656626701355,0.397355672121048,0.3818638002872467
0.3827355138222876,0.3976359558105469,0.3713831400871277,0.39241517424583435,0.39027854800224304,0.37732229948043823,0.3907550120353699
0.4931905889994841,0.4998617923259735,0.4923728358745575,0.48067554473876953,0.49654613733291626,0.4953596496582031,0.4859398818016052
0.567391532774201,0.59360493540763855,0.5986409115791321,0.59995784878730774,0.5918882369995117,0.5935433387756348,0.59087990283966064
0.5414692509026995,0.5394126844406128,0.5998220324516296,0.5964088344573975,0.5396349048614502,0.59152169585227966,0.59347352623939514
0.5593785224385304,0.5950357532501221,0.5441615629196167,0.5422841739654541,0.5927467322349548,0.5971345639228821,0.5993262267112732
0.6328802323137763,0.6996469211578369,0.6952940893173218,0.6201420783996582,0.6994874572753906,0.69401745796203613,0.62158730030059814
1.0,0.0097529029846191,0.004474024772644,0.0071165347099304,0.003865567445755,0.00349220395088196,0.0017200207710266
0.6205629214985766,0.6813338971138,0.6809586143493652,0.6121048307418823,0.6168624448776245,0.6108448815345764,0.6827218341827393
0.521478516707105,0.5855398654937744,0.5193310689926147,0.5801425981521606,0.5829159045219421,0.5137671375274658,0.5813172149658203
0.5202247673996523,0.58623963236808777,0.5119573092460632,0.5147366166114807,0.51114901304245,0.5888942956924438,0.51022879123687744
0.6305633035936036,0.6262348461151123,0.6959263706207275,0.6990403342247009,0.6926608073711395,0.69588303208351135,0.6299890470504761
0.5200537798750549,0.5196202063560486,0.58584038853645325,0.5167871379852295,0.51178428053855896,0.5819070255756378,0.58977869391441345
0.6578916951645875,0.6933493089675903,0.6952503561973572,0.6944763970375061,0.6482824409008026,0.6440274155139923,0.690599377155304
0.5646633742811837,0.5928771376609802,0.55814286828041077,0.5959237194061279,0.5934102725982666,0.5966716194152832,0.5583087682723999
0.4962511701660202,0.49039533734321594,0.4901172232627869,0.4833247184753418,0.486039412021637,0.4890922427177429,0.4838266801834106
0.6361332938501805,0.6245889925956726,0.623316912651062,0.6923422193527222,0.6916393804550171,0.6212259793281555,0.69951545119285583
0.6312718603982732,0.6273159980773926,0.6245100998878479,0.6976187086105347,0.6229051303863525,0.6272530770301819,0.6206052625179291
0.7032358672601875,0.7639167237281799,0.7098843574523926,0.7600919485092163,0.7071284747123718,0.70312477111816406,0.7629132544994354
0.5661783810633705,0.5552893972396851,0.5932697129249573,0.5991146719455719,0.5903972637653351,0.5995020818710327,0.5948746085166931
0.8470951225569798,0.8932363533973694,0.8989897882938385,0.89267088890075684,0.89888421535491943,0.89249499559402466,0.83889413118362427
0.3218295665131918,0.3894840383529663,0.38184539437294006,0.3112977075576782,0.3197767758369446,0.38756710171699524,0.387610205411911
0.3269730431958428,0.3196081852912903,0.38925650000572205,0.3832072353363037,0.31152105808258057,0.38603137850761414,0.314942182302475
0.5255573811206846,0.58776787996292114,0.5831088161468506,0.51403414011001587,0.51566879749298096,0.58352386355400085,0.51638007640838623
0.7880084251953461,0.7794819641113281,0.7930215311050415,0.7796329355239868,0.7932158708572388,0.7730552291870117,0.792182731628418
0.4403755038878168,0.4369044315814972,0.4307266891002655,0.4397286224365234,0.437799084186554,0.436152913570404,0.4317963767051697
0.4934494583802991,0.4986320352554321,0.4877703642845154,0.4888551616668701,0.483228611946106,0.4897911286354065,0.48301156401634216
0.5893151901877998,0.5978308534622192,0.5915907645225525,0.5957942032814026,0.590606849193573,0.5726032638549805,0.5937143039703369
0.6881177998968344,0.6999928760528564,0.6754778528213501,0.6774923181533813,0.6757081699371338,0.6747889852523804,0.6782062005996704
0.8436209235236802,0.8943904852867126,0.8318433499336243,0.8362853360176086,0.8341534852981567,0.8958096075057983,0.8366941595077515
0.6173877118239306,0.673896906375885,0.6789023375511169,0.6054358315467834,0.6091863799095154,0.6715159201622009,0.6071492004394531
0.6490820166975526,0.699000391960144,0.6951484179496765,0.6307411861419678,0.6915992999076843,0.6971956467628479,0.69775349855422974
0.7260235370536652,0.7805984020233154,0.7105756103992462,0.7830535316467285,0.71913923263549805,0.71813681960105896,0.7814761507511139
0.5545746327111551,0.5922683811187744,0.5482866895198822,0.594850937128067,0.5458961033821106,0.5401796007156372,0.5414690399169922
0.6262293907494794,0.61184396386146545,0.6883101224899292,0.6124364924430847,0.68009575963020325,0.6106599473953247,0.6839579403400421
0.2179828248285348,0.2732736265659332,0.27165826320648193,0.2072739863395691,0.2769017255306244,0.2049921500682831,0.27468839287757874
0.5228679097491546,0.51234570622444153,0.5878261864185333,0.51187992811203003,0.5181430232524872,0.51162184596061707,0.5173503875732422
0.3884640735150832,0.39575645685195923,0.39811209201812744,0.37636061787605286,0.3931610369682312,0.37490890979766846,0.39045561134815216
0.6044260932693961,0.6041792225837708,0.60207743644714355,0.6089022135734558,0.664007271528244,0.6043220067024231,0.6091063976287842
0.3642745925911774,0.3928158962726593,0.3547898828983307,0.3995720040798187,0.39974255442619324,0.35790440797805786,0.3995648920536041
0.1927129702156926,0.19705555498600006,0.19147765040397644,0.1843331205844879,0.19977365255355835,0.19237298011779785,0.18281162977218628
0.2060313700017193,0.26283098340034485,0.2637228763103485,0.2083828365802765,0.2625061571598053,0.20049859404563904,0.26606805205345154
0.2698178361958619,0.25944196105003357,0.258587281703949,0.29861611127853394,0.25952576756477356,0.2587449562549591,0.2923681128025055
0.5607211088397683,0.5910833740234375,0.5914934253692627,0.593376932144165,0.5556822979450226,0.59268905878067017,0.5998758065700531
0.2132911755153506,0.2009626865386963,0.2784547305107117,0.2706235837936401,0.20688676953315735,0.27797090888023376,0.2751388955116272
0.4578678142253977,0.4942441010475159,0.49174113035202026,0.4928905165195465,0.4425172424316406,0.4473752188682556,0.44696966767311096
0.6190488699539576,0.6767762005329132,0.6798438799381256,0.60741000413894653,0.6061245107650757,0.67073328971862793,0.6079234576225281
0.2500702099612172,0.29877861738204956,0.29863518953323364,0.294500812292099,0.29581716895103455,0.29515655875205994,0.29744572401046753
0.4660976634889096,0.4576181411743164,0.4935810160636902,0.49214675784111023,0.49671772837638855,0.49248281955718994,0.45584545612335205
0.5074981372867431,0.569777090549469,0.56098727583885193,0.5643738842010498,0.5648743450641632,0.56912816882133484,0.50882569313049316
0.2028695336530194,0.20728793025016785,0.2026612710952759,0.2049900269508362,0.2667798948287964,0.269636971950531,0.2043743169307709
0.4765407981965114,0.4967974543571472,0.4944388508796692,0.467917914390564,0.4624648702144623,0.46932065963745117,0.46828852713108063
0.4547136197772385,0.4996393609046936,0.4408942985534668,0.49257484912872314,0.4435618579387665,0.44520217418670654,0.44715421557426453
0.6256338001260915,0.6807649302482605,0.61582549810409546,0.68535449743270874,0.61861307978630066,0.61511387407779694,0.6829706382751465
0.4605448675085493,0.49643208503723145,0.49883463501930237,0.4905497455596924,0.4954351592063904,0.457507107257843,0.45219701290130615
0.3217039527730546,0.31455894231796265,0.3881708240509033,0.313179292678833,0.31351747035980225,0.31655224204063416,0.31171355724334717
0.2645387157786141,0.29564991235733032,0.29731952905654907,0.25388237953186035,0.2567510521411896,0.2549151885509491,0.2941500872373581
0.3122876984506046,0.37299349427223206,0.37789047360420227,0.3048410713672638,0.3756982660293579,0.3799352717399597,0.3005861735343933
0.2938052843742239,0.2948120093345642,0.2977666127681732,0.2937346887588501,0.2846698069572449,0.2861186456680298,0.2854991912841797
0.4836611390252754,0.4966536819934845,0.49788349628448486,0.4974588179588318,0.4736114287376404,0.4956362152099609,0.47063437700271606
0.3796348485741055,0.3935268557071686,0.3993089151382446,0.36333263397216797,0.3693046796321869,0.39343315601348877,0.3683906042575836
0.698907208222685,0.6983221793174744,0.687912290096283,0.6807385301589966,0.6849979496002197,0.6893192219734192,0.6920129489898682
0.5683639646180003,0.5937440621852875,0.5913217508792877,0.5571561861038208,0.5990283012390137,0.5992667484283447,0.5948614716529846
0.448709951664979,0.4969382953643799,0.4959141230583191,0.4331865477561951,0.4900313639640808,0.4353827631473541,0.4965800976753235
0.4430315419444815,0.4913717031478882,0.4993348741531372,0.43182912707328796,0.4903388571739197,0.4375472104549408,0.49514479517936707
0.6823037464417401,0.6711591625213623,0.6924232757091522,0.69344915747642517,0.6928677201271057,0.67254302144050598,0.6912251341342926
0.6247725600445158,0.68842413902282715,0.6866612386703491,0.686752610206604,0.6823820102214813,0.68495835304260254,0.68958563327789307
0.3408282864948512,0.3919258177280426,0.39974328696727753,0.3945344477891922,0.3951819407939911,0.39397828817367554,0.3991871702671051
0.2285334237624897,0.289469530582428,0.2884309494495392,0.2193752181529999,0.28283751487731934,0.2847146248817444,0.28211169838905334
0.2833912844124334,0.2900713777542114,0.27880436301231384,0.27764567971229553,0.29517773032188416,0.27046504974365234,0.29729893922805786
0.3972489158053607,0.3963536477088928,0.3948561131954193,0.3938435208797455,0.3872547435760498,0.38730019092559814,0.3858971858024597
0.4294571384903425,0.48937700629234314,0.41473976731300354,0.48912518858909607,0.48876569151878357,0.4197098481655121,0.41203352451324463
0.5722766176948206,0.567114360332489,0.56582868576049805,0.56973077058792114,0.5905025887489319,0.59857924580574036,0.56922133803367615
0.3746589801883728,0.3941847789287567,0.3974227488040924,0.39705663561820984,0.36322107791900635,0.3919183611869812,0.39520280599594116
