Real Power (P),Real Energy (Pt),Reactive Power (Q),Reactive Energy (Qt),Apparent Power (S),Apparent Energy (St),day_of_week,month
0.2706231014653344,0.1717162920263084,0.789733608988711,0.4910444726633443,0.7386364683251647,0.6549033983117916,1.0,0.2727272727272727
0.522021569264276,0.6105058643680019,-0.1243270490143673,0.7555429325162628,0.4839793742762839,0.913564239862118,0.0,0.2727272727272727
0.4258162505014997,0.4387269868061854,0.9128631618848958,0.3518618394897423,1.3292521264359989,0.1290522652390186,0.1666666666666666,0.2727272727272727
0.4973196033853618,0.5627813790926427,0.7577623108215458,0.8591670720295953,0.5370785173158371,0.8127517122075982,0.3333333333333333,0.2727272727272727
0.5267681447375963,0.461429563516744,0.5442259898278916,1.890912866649052,0.2084833608138567,0.4124395395115765,0.5,0.2727272727272727
0.4139603194314425,1.1857655668372875,0.9151003226179584,-0.0009975892604429,0.6834156979711404,0.5054270573526444,0.6666666666666666,0.2727272727272727
0.2956307433658751,-0.0085325852838812,1.0074205870733923,0.2018741460771392,0.2148402046262977,-0.0956937042366703,0.8333333333333333,0.2727272727272727
0.2974624114017156,0.5179139270636219,0.3661522716046747,0.2453776971367863,0.3560620830365572,0.5443193088714268,1.0,0.2727272727272727
0.2574212406625528,1.0132824309414483,2.096521126781117,2.285476982719636,-0.2017978222611828,0.3801102872960695,0.0,0.2727272727272727
0.3928158873315555,0.6542563788781841,0.7560698682231601,0.7303728653903041,0.3454024580833623,0.0309994853748709,0.1666666666666666,0.2727272727272727
0.3102329824427335,0.3628518680817791,0.2404222971443884,0.3854780145703227,0.3747083587820831,0.1967271602343766,0.3333333333333333,0.2727272727272727
0.3431241999885371,-0.0138949538880744,0.4560437920581459,1.82842887535308,0.8736434143809846,0.9845622833830489,0.5,0.2727272727272727
0.3159806468868807,1.1002206370496534,0.8878786273332294,-0.2245899079803399,0.0929271506276155,-1.2352647554342406,0.6666666666666666,0.2727272727272727
0.1617795120646504,0.5922452090754462,-0.037773892669412,0.1285454179245084,-0.9430686533846472,-0.3975098688697384,0.8333333333333333,0.2727272727272727
0.6294939151366945,0.9041844516724552,0.4673938529801777,0.1418451079203076,0.4385752594227908,0.4161951595953268,1.0,0.2727272727272727
0.2745023212272892,0.3529954574679029,0.7720628852848336,0.3577117189301612,0.7000754342185365,0.1225823012916586,0.0,0.2727272727272727
0.561218787612479,0.7140097025797422,0.4193262152201685,0.3477143718146135,0.8984904229466784,0.453082090220529,0.1666666666666666,0.3636363636363636
0.3072755669334964,0.4624607870599517,-0.6893135853170613,1.1653296530093025,0.5364709821288584,1.3517497299665209,0.3333333333333333,0.3636363636363636
0.3239430296314693,0.8885859010242292,0.2590155958596687,0.5940629772845437,0.3948376407233335,0.7184130692144831,0.5,0.3636363636363636
0.305159238102516,0.7871994092314503,1.1091043762966026,-0.1846202980292486,0.8414043388755517,-0.2158119134893045,0.6666666666666666,0.3636363636363636
0.2952902283896684,0.4675875290157182,0.7219930201330101,1.850987142648699,1.1355093919217172,0.7034059006952951,0.8333333333333333,0.3636363636363636
0.2808541734329328,0.1717851609858614,0.375845507050833,0.5292868233730254,0.2633949366064276,-0.3003096731917932,1.0,0.3636363636363636
0.1239172382171445,1.1578215866477697,0.1809082925963207,-0.770219094998836,1.0420234940978697,0.4492041068301692,0.0,0.3636363636363636
0.0490738971782281,0.9339408247065736,-1.2030407245739512,-0.3395971981774424,0.6502745260496026,1.5331759807710028,0.1666666666666666,0.3636363636363636
0.4045794088989932,1.083905648372996,0.2913807938223982,-0.2812761539613269,1.2861668164616251,0.1323851227512776,0.3333333333333333,0.3636363636363636
0.4313508969680759,0.3883345005479041,0.5388887794852167,0.4395358193413757,0.3652004612041613,0.0226573156822403,0.5,0.3636363636363636
0.3306903501900922,0.3273493846151261,1.2503838573645227,-0.2651090885087659,1.0873333692722684,0.515046541525769,0.6666666666666666,0.3636363636363636
0.1813766883824006,0.2386986383876828,0.6185959802911675,0.3313925162987822,0.516185576821984,0.7457971025045755,0.8333333333333333,0.3636363636363636
0.1510025218271783,-0.7067763345421809,0.1270336508288393,1.1860536314334702,-0.1997581021208901,0.5807481548729618,1.0,0.3636363636363636
0.111478134612078,1.3516342463486226,-0.2467156330070368,0.5046840947418664,0.86711012991586,-0.6241216071754081,0.0,0.3636363636363636
0.1782478077297823,-0.2949934294949484,-0.633389195619614,0.8590571500083235,-0.5068168078877127,-0.8609398606123593,0.1666666666666666,0.3636363636363636
0.2966141604417018,0.1483837055977148,0.3132677188310409,0.3021726330659975,0.4716370967733391,0.5602913377077764,0.3333333333333333,0.3636363636363636
0.2621807118430353,0.9686652910238956,0.5129204966850821,0.3019187131589798,0.2028506507333551,-0.0759594254032593,0.5,0.3636363636363636
0.2749899700055403,0.4534604853842356,2.030606702008899,0.5920320417754521,-0.2174699806128123,0.5304543561885045,0.6666666666666666,0.3636363636363636
0.2781675677741054,0.130210352524202,0.5547171529736993,-0.0248333333011523,-0.107199467994998,0.6220281886254493,0.8333333333333333,0.3636363636363636
0.2164138471237797,-1.2221857971788188,1.5448531584013,0.8809686590919827,0.1758823806741745,-0.209041754644627,1.0,0.3636363636363636
0.3386867175523952,0.5129161508163979,0.3744741754700859,0.1924119113632925,0.4108598912848382,0.4505224090679454,0.0,0.3636363636363636
0.2687761496284126,0.8970048187734065,0.43022017076085,0.0402138660667081,1.1193632952993573,0.3380407057897613,0.1666666666666666,0.3636363636363636
0.3719489712091396,0.1502758207353036,1.0891840597541291,0.0903795328114543,-0.4191364795889847,0.3608029841869881,0.3333333333333333,0.3636363636363636
0.3849850982939456,0.3816108252708602,-1.2771519695730094,-0.7684843451602323,0.353283843688663,-0.610905547006821,0.5,0.3636363636363636
0.4083535525285137,0.9267338819971664,0.1157368539990756,-0.3230334090631169,0.1166388755872334,0.070311233804805,0.6666666666666666,0.3636363636363636
0.384594883747588,0.5376660363203347,0.5409256191483756,0.3130359675185783,0.7153690103467949,0.4380960699362987,0.8333333333333333,0.3636363636363636
0.2037660241101961,-0.4332016752196411,1.532603762893474,0.1773094252644077,0.3839475193079202,1.0633792471646182,1.0,0.3636363636363636
0.3416345070018913,2.238459570499752,-0.4093393550655718,-0.774068215771604,0.0584541246259275,0.9528906667357478,0.0,0.3636363636363636
0.1791132529660126,-0.2023064457657504,0.0558250301011421,0.0852757813331012,0.4798737714461404,0.2547398710452557,0.1666666666666666,0.3636363636363636
0.2632873545650803,0.831978313109841,0.6246220008593673,0.1167912489370326,2.00430793479768,0.9205451683828992,0.3333333333333333,0.3636363636363636
0.2375274630800679,0.2213679772495428,0.3982953764094806,-0.5385092161980396,0.6077530021145053,0.2001738668451365,0.5,0.3636363636363636
0.234097682593661,0.0897398388684506,0.6957079739869456,-0.0806601050861923,0.0555492626166895,0.2107819211293256,0.6666666666666666,0.4545454545454545
0.2558436658196893,0.2579200930946922,1.0551816666982743,0.4759697310080563,1.046773561668488,1.2334311184592732,0.8333333333333333,0.4545454545454545
0.2093713581567735,0.9925775162216915,0.3745572702975065,1.4408958605408029,1.194844020750716,1.5958495962725985,1.0,0.4545454545454545
0.3425959536136636,1.16248710252917,-0.061290582719059,0.3990018954898443,0.5289832151889527,1.5823952781571928,0.0,0.4545454545454545
0.2275695890567984,0.4352494836594555,0.1311328035885666,0.063517692056863,0.2548090491142725,0.1738793247448243,0.1666666666666666,0.4545454545454545
0.3562252832279387,0.7957925761130336,-0.0908204982110351,0.2649670661817229,-0.2394965551629503,1.1087300704504188,0.3333333333333333,0.4545454545454545
0.3248786848289169,-1.1877302796347955,0.4994847168885745,0.426565834448566,1.3071808534777,1.5512270290224912,0.5,0.4545454545454545
0.2856652274420648,-0.0476422561044269,2.546725059955444,0.1590678879349378,0.3622127903810469,0.1575287181394626,0.6666666666666666,0.4545454545454545
0.4771058212177367,0.2011214638431938,0.8196913410310603,0.0275319960061116,0.6013796460817337,0.165912050720178,0.8333333333333333,0.4545454545454545
0.1052098656935979,0.8711750985357756,-0.1824109629455092,0.4153584529547731,-0.5511007342274168,-0.4840257418249968,1.0,0.4545454545454545
0.072876029268479,0.9865466174465962,0.9095917104965344,-0.1647506586897557,-0.6019047540733584,1.536266901283872,0.0,0.4545454545454545
0.001585216743404,0.3009937431681192,-0.1450578003674396,0.2984848831792203,0.0893377120623171,0.2598791940919186,0.1666666666666666,0.4545454545454545
0.0759748199377184,0.1961782183310683,-0.1070573163346681,-0.6650115889004664,1.0008501326829524,-0.0413321289661134,0.3333333333333333,0.4545454545454545
0.1375465678314196,0.6427366808721843,0.6629396415520552,0.2395329035135215,0.1796451586421652,0.6189576949293837,0.5,0.4545454545454545
0.1945169363620732,-0.0963892002730898,1.6426734494733364,1.305037788370607,0.8390366212052738,0.0613302534230279,0.6666666666666666,0.4545454545454545
0.0,0.2209830625925098,0.0525556763982435,0.08074634037302,0.1626006505698092,0.3504498673871793,0.8333333333333333,0.4545454545454545
0.1026612918632863,0.7021698605553685,0.5972745481939605,-0.1135084841554515,0.3071417491087496,1.4239628688889316,1.0,0.4545454545454545
0.0664181456928337,-0.2209765648051061,0.1125654965759167,-0.104839633652635,-0.7992301127246066,-0.2992947220562924,0.0,0.4545454545454545
0.3312400894102362,0.7113243521758841,0.4273451882841936,1.3140701244794455,1.4288045780753098,0.1521350435359892,0.1666666666666666,0.4545454545454545
0.2406625527768756,-0.9467445442169512,0.5208515220332295,-0.68579223934333,0.4714331382092292,0.8726116392439538,0.3333333333333333,0.4545454545454545
0.1412041724776952,0.1196429181040772,0.3785235466104101,-0.1538636716912547,0.2511859209429523,-0.3700943795035532,0.5,0.4545454545454545
0.2153468467607893,-0.0026286781268493,0.7646599095787594,-0.499596831065138,0.7306530485285809,0.1422266498170693,0.6666666666666666,0.4545454545454545
0.2533223162600538,0.6508773757808385,0.2919917519846619,-0.0181952177052988,0.8478807236504151,0.1703075380080883,0.8333333333333333,0.4545454545454545
0.236013225074671,-0.4206673358447962,-0.1268340689773912,0.327544836995828,-0.1352678291894373,-0.5481633876004426,1.0,0.4545454545454545
0.1912352176986416,0.8784436043488947,0.3244809808550462,-0.2692937564899238,0.0803530063775844,0.6224396639063059,0.0,0.4545454545454545
0.1646700609441568,0.7701143539181043,0.2643324671776786,0.2310989581218668,0.1826144994098539,0.4298462622712932,0.1666666666666666,0.4545454545454545
0.5034063771660011,0.713351260075494,0.8346766871351565,0.740822480960194,0.6943923372420373,-0.0286383182015785,0.3333333333333333,0.4545454545454545
0.2269888046157079,0.8494097581444251,-0.3031400404848829,-0.4290074939659242,-0.4045390241494142,-0.1605479478364049,0.5,0.4545454545454545
0.3344501652560991,0.2984245937095358,0.738345895840033,0.3187949701332564,1.1687498796909634,0.3819770899136855,0.6666666666666666,0.4545454545454545
0.1439452266778748,0.6608479310650264,0.4616831826248374,-0.1105227198221426,0.6887835071644582,0.0392350189946105,0.8333333333333333,0.4545454545454545
0.4323706130714708,-1.3164106299859133,-0.1176923171638191,-0.5761491630575568,0.8309558960487007,0.0712140281177242,1.0,0.5454545454545454
0.1058302924937431,-0.4384849733092774,1.2780481611808374,-0.4564256006772038,0.1866902453112868,0.2442090995645266,0.0,0.5454545454545454
0.2734888141680836,0.4342300946821471,0.5784910231554689,0.6460142684313179,0.3177886961488821,0.9476634291126632,0.1666666666666666,0.5454545454545454
0.2271932254551706,0.4289775325244204,0.7959161880706264,0.3304769895727686,0.2193013097120958,0.5909330821356809,0.3333333333333333,0.5454545454545454
0.216772488380056,0.1454374853498825,0.8422894236839473,0.5002062256970763,1.098392738167333,0.5923013362054489,0.5,0.5454545454545454
0.2033495405307299,-0.312917729991942,-0.1347836470326648,0.0244200999913338,0.9652029014572484,0.2119752008828472,0.6666666666666666,0.5454545454545454
0.2989540148634965,-0.0287997288717649,0.3702615263746366,1.0071769290572907,2.084709577658704,0.4463564116957668,0.8333333333333333,0.5454545454545454
0.116394742372428,1.5158378822074323,0.1282597511406873,1.3313859114296211,-0.7070565298898418,0.2779368998736254,1.0,0.5454545454545454
0.1365894197887014,0.3841732919313223,0.0367736109588617,-0.1082463454469506,-0.0239731785366778,0.5096398391737327,0.0,0.5454545454545454
0.3249885371491889,1.0779178958603757,-0.0674297721507986,1.4485355659316763,0.1939231327158226,-0.1768992734279437,0.1666666666666666,0.5454545454545454
0.1503295569608161,0.291923683656631,0.1110137483030512,0.344265300117455,1.1898866147912606,-0.6343619385523688,0.3333333333333333,0.5454545454545454
0.1744555145864776,1.0073178075320148,-0.8237625769659487,-0.2329846887837351,-0.0648894644192087,-1.238526087712134,0.5,0.5454545454545454
0.2471567353800889,0.0591296962401832,0.6442181490719723,1.599711905486476,0.6420636011192502,1.5345019649148337,0.6666666666666666,0.5454545454545454
0.270529965802495,-0.6546443638150845,0.8705357729285389,0.7137950121683259,0.7702315264333541,0.2401707647984888,0.8333333333333333,0.5454545454545454
0.4037531284030337,0.2796743806483187,0.7884873552714515,0.2736972522329998,1.1592546119688416,0.6305729950000775,1.0,0.5454545454545454
0.1327345585847199,0.4009613703075614,0.512238038815006,0.2589967684433395,0.4113143735835148,-0.4563965052754594,0.0,0.5454545454545454
0.1975593680148252,-0.2147542718990708,1.1093477482802732,0.3535117560658345,1.005328225729502,0.2845173857424561,0.1666666666666666,0.5454545454545454
0.1315949601665934,0.0404166743784119,-0.4624341543196177,0.7208331370975862,-0.0495288091287158,1.0972231765003528,0.3333333333333333,0.5454545454545454
0.2124711040635806,0.3006367282296395,0.2892640408543569,0.0861754261670242,0.4759367961750346,0.2677330487531552,0.5,0.5454545454545454
0.260573047016793,0.2720597867483994,0.6115406865876488,-0.4651536411925123,-0.031340278807579,0.7501422980223946,0.6666666666666666,0.5454545454545454
0.2683138146457024,0.2414143085314294,0.0333871043914996,-0.8253901574887711,0.7170684858455314,0.7586675355792216,0.8333333333333333,0.5454545454545454
0.2628498557591273,0.369053008158685,0.1000979184642926,-0.1467193046352957,-0.4070368543834122,0.0985124002451906,1.0,0.5454545454545454
0.1558919053168522,0.0369843304407085,0.4402008078027523,0.3335306513698877,0.3250512917525305,0.0372184051989598,0.0,0.5454545454545454
0.2045206617885867,-0.1750332116618479,1.4665925345021686,1.635737675918047,-0.2063628136354506,-0.2202177095882495,0.1666666666666666,0.5454545454545454
0.1447786714555909,0.1239654994707192,0.3877256497780039,-1.0085278717834505,-0.5428394196299136,-0.1501683022543932,0.3333333333333333,0.5454545454545454
0.2656458361194428,0.2643122530412899,0.6210454327049272,-0.2433924067234463,0.4544233829534165,0.5596919460019296,0.5,0.5454545454545454
0.1639130351718472,0.1791172601131815,0.260956988510354,0.2654497436735079,1.3317602110200295,0.8255180988020596,0.6666666666666666,0.5454545454545454
0.1582479987772959,0.5467366602821149,0.6453487493009351,-0.090229541502139,0.7469437664047438,0.4710080647737958,0.8333333333333333,0.5454545454545454
0.1705791605372256,0.5148249290247082,0.7514748566572829,0.1277779823616609,0.4028970961933626,0.010737759189567,1.0,0.5454545454545454
0.1664191009304013,0.2421883295123557,-0.180183311208338,-0.8196313148181888,0.9693718239177114,0.7883873187602523,0.0,0.5454545454545454
0.1971677206121162,-0.515534880258623,0.3487139923712673,0.2907479911196374,0.020605084934921,0.5668075165434467,0.1666666666666666,0.5454545454545454
0.1721820491756299,0.4008773579420112,0.3387467504201801,0.3867435270679614,-0.6341666359544746,0.0734837237093657,0.3333333333333333,0.6363636363636364
0.2313606502363321,1.661065344550566,-0.0502567573884389,2.4145530418939454,0.8901971383720664,-0.6394447654707172,0.5,0.6363636363636364
0.3198684637869438,-0.7155736134915583,0.4556228665804488,0.0117140933451723,0.3562173117715059,-0.164220715733096,0.6666666666666666,0.6363636363636364
0.1716604894637296,0.2560441084226274,-0.3559159943604525,-0.0185554863979237,0.7846496466104305,1.3984914018782757,0.8333333333333333,0.6363636363636364
0.4584939724509485,0.8422673548073332,0.8456304488320097,0.4189301134863431,0.9391435176157013,0.3720437674369709,1.0,0.6363636363636364
0.4797456202357525,0.90998518271413,0.5146585608146147,-0.9037881627439044,0.7011796181259081,-0.841313701964414,0.0,0.6363636363636364
0.151679307643811,0.1197860153830592,0.5306226972425998,0.4838852760208438,0.6623973889956354,0.1117121664987413,0.1666666666666666,0.6363636363636364
0.2638543611767188,0.2712232575874322,0.451696807580872,0.4226938205550749,0.2522363500790971,0.3088059314299283,0.3333333333333333,0.6363636363636364
0.2039393997287125,1.2280204163437665,-0.0401569281634819,0.583488764217316,-0.2971334443402529,0.0151262342287141,0.5,0.6363636363636364
0.3370063809869514,1.4994129313708393,1.549768491656536,-0.6074760695663066,-1.3165381418891482,1.8012115961599662,0.6666666666666666,0.6363636363636364
0.2013316011692107,0.2012101536762796,0.5799868074379818,0.387882250616627,-0.0196423695830212,0.6339394915857814,0.8333333333333333,0.6363636363636364
0.2617427354182985,0.2411959313605186,0.0637334835486309,0.3398493112831529,0.1026127454494931,0.0113957838044055,1.0,0.6363636363636364
0.2667180902890548,0.2196621331959912,1.608206392428112,0.022143849802524,0.5119285205110314,-0.1966080149770053,0.0,0.6363636363636364
0.1599256149252012,2.957567194933284,1.5824874167459,0.2739414206837743,0.5107801839859766,1.6656663732149664,0.1666666666666666,0.6363636363636364
0.4252817950824369,-0.6697605099261845,-0.4494624246211722,0.6753540138648046,0.4242333613754742,0.9353991485692278,0.3333333333333333,0.6363636363636364
0.5529182507689663,0.5351536275774399,1.0050967193637308,0.3741845083645717,0.4046895276747047,0.3308602038874988,0.5,0.6363636363636364
0.4735867260187609,0.4937523389000726,1.1970403514946173,-0.0055340983523709,1.297702799083765,0.3682119359283735,0.6666666666666666,0.6363636363636364
0.5062878512886155,0.8624394625180684,0.5708728001902157,0.9742471361917362,0.8549396046746716,0.6072239279950578,0.8333333333333333,0.6363636363636364
0.3460023307796648,-0.1638325368822376,1.4004232715957166,0.7993344582501387,-0.7276607351861918,-0.0478653998756092,1.0,0.6363636363636364
0.293051124314617,0.0420330591341323,0.3147839888760746,-0.6562971778360152,0.2086266497541146,0.0950182374362643,0.0,0.6363636363636364
0.1764701106165103,0.4210471248009548,1.455896962630181,-0.0652199858954622,-0.5681060070297448,0.188694153990868,0.1666666666666666,0.6363636363636364
0.1830698469709416,-0.1417812656869199,-0.5090349859716021,0.0052425589499945,-0.9446201276617164,-0.2916924866040206,0.3333333333333333,0.6363636363636364
0.1587289608925739,0.8485781173394864,0.5392864353065603,-0.0884108586236822,0.1488629557657544,0.3418314721833654,0.5,0.6363636363636364
0.2785071547293812,0.1840484675256018,0.5726896018978784,-1.3550577087917828,-0.2848895533948967,-0.7111800765791214,0.6666666666666666,0.6363636363636364
0.1690823032688229,0.7832284405648617,0.7488773632125194,0.3212382560518068,0.2015867235761685,0.2477551178638135,0.8333333333333333,0.6363636363636364
0.1706412509791184,0.0618468369445803,0.3122077772394954,-0.3257049863502479,0.3655570315686398,-0.209983664634422,1.0,0.6363636363636364
0.3388031828515751,-0.370510109515563,-0.7485713558996628,-0.8281856622025355,0.3781648065865603,0.8624315495874678,0.0,0.6363636363636364
0.1960171369619624,0.1604201904285994,0.1285393430959419,0.1844340559225385,0.6017550326987643,0.5638866754160088,0.1666666666666666,0.6363636363636364
0.1600142330397569,0.4788808273420242,0.2141889306391103,0.1369587526113352,0.5972733891859816,0.4401724364133486,0.3333333333333333,0.6363636363636364
0.2880389724299699,-0.5072308452654652,-0.0380577071735978,0.9387607280050568,-0.2103002531327824,-0.0624655159929697,0.5,0.6363636363636364
0.1536431776422491,0.4740423217960708,0.7309956821249604,-0.1626108252632259,1.0430828796593965,-0.4011795028401581,0.6666666666666666,0.6363636363636364
0.1863081023250482,-0.2176558296253687,1.475109799246271,0.0239448626007531,0.8243397581314291,0.5053797228852142,0.8333333333333333,0.7272727272727273
0.2838383355940622,0.4395381224074317,0.9294033911330364,0.6819441705780439,0.3083517055353529,0.4352985939856719,1.0,0.7272727272727273
0.4239702539021454,0.4154824303790735,0.7573697678562405,0.3499131911654814,0.44645422040719,0.5363168812186904,0.0,0.7272727272727273
0.2691334084786885,1.0702385183920653,0.3357714942266901,-0.5514073989868253,0.8571807301936294,0.2070754235394357,0.1666666666666666,0.7272727272727273
0.2655541333129549,0.1690839528714035,0.303705560141308,0.0844116839438006,0.0690505138576761,0.3265574571319711,0.3333333333333333,0.7272727272727273
0.1783294805418107,0.1124084021615503,0.2942942459697189,1.238398970967154,1.2462803757554972,0.5818080920219872,0.5,0.7272727272727273
0.3204506810843856,1.0007820694324092,-0.1212338545496089,-0.1895078821118387,0.6763674663079733,0.7865530540222005,0.6666666666666666,0.7272727272727273
0.1869027377108686,0.269185058521698,-0.214257396071187,-0.3496954983803091,0.8691332081245814,0.440427893727543,0.8333333333333333,0.7272727272727273
0.1825267944137706,0.0166906265278882,0.0239912857865587,-0.3528942202656724,1.2013893677938197,0.9848726893400724,1.0,0.7272727272727273
0.2412495462621554,0.1307250844893168,0.4190610379417264,0.2473547327594351,0.3134805074952067,0.1740019364951777,0.0,0.7272727272727273
0.2564297040674015,0.5205098291455795,0.9346443550286988,-0.0286567610349727,0.6418562212842304,0.651489279321172,0.1666666666666666,0.7272727272727273
0.219049825191525,0.0249768845974748,0.455430374910178,-0.6028128224249831,0.8446433696214244,0.8894669069446686,0.3333333333333333,0.7272727272727273
0.1855033146743595,-0.3183072796302134,0.9725864031186884,-0.8377900019476818,1.0879691719393387,0.1857921568266312,0.5,0.7272727272727273
0.17834954053073,0.3014237338840403,-0.0799916088091506,0.2438734222973684,0.070599637071838,-0.0809807534069835,0.6666666666666666,0.7272727272727273
0.1702448273885715,1.233133878226313,2.056698551017857,1.334611497693166,0.0832486212430775,1.903249844179917,0.8333333333333333,0.7272727272727273
0.1508706990428519,-0.1498127826917705,-1.913856558249564,-0.6680786666233918,1.236174251759546,0.2626649634168908,1.0,0.7272727272727273
0.3116596297499187,-0.5900022066188512,0.8866109899543007,1.4256590644693516,1.2685195801441962,-0.3326913874570867,0.0,0.7272727272727273
0.2445026077985594,0.2793599386523855,0.9057324065404871,-0.1528461056887359,0.5962618314776007,0.6415167005503388,0.1666666666666666,0.7272727272727273
0.2038844735685764,0.0223385371363066,0.7766531811494899,0.0590864736534501,0.5813213551329165,0.2082509745246624,0.3333333333333333,0.7272727272727273
0.2068519190722732,1.3168592455398649,1.0927904839808191,1.4406065370556518,0.54109105163249,1.286286242894953,0.5,0.7272727272727273
0.2416550446095943,-0.9793963003075596,0.0346434952399135,-1.520965591101472,0.058650893982465,2.722247827901249,0.6666666666666666,0.7272727272727273
0.2289522954358748,0.1193165149395365,0.7876893748160458,0.4519119700001672,1.2870021638969342,-0.078504709378785,0.8333333333333333,0.7272727272727273
0.1425935655197447,-0.4181106905616518,0.8789266945022243,0.2246107309916763,0.0255815331451482,-0.2981491658279427,1.0,0.7272727272727273
0.261498672219781,0.3419078134578078,0.0156854219164181,-0.6825524768116824,0.7550602483387717,0.383366655059456,0.0,0.7272727272727273
0.1906959860917409,1.1831976592419124,1.9802132184874588,-0.3030868136751586,1.7355396990912242,0.7783201877940868,0.1666666666666666,0.7272727272727273
0.1609880977399079,0.8143719326258101,1.1278729327968655,-0.040825818814525,-0.4627817306210603,-0.5995519075775284,0.3333333333333333,0.7272727272727273
0.1437580001146284,0.6310186850867574,-0.1979213351257136,-1.819584285993324,0.5261819475535812,0.0994739117880443,0.5,0.7272727272727273
0.291484057084997,0.4953267060404374,1.3276834961958697,0.1091699529345427,0.1174379989042003,-0.0464709052865527,0.6666666666666666,0.7272727272727273
0.2126468677760158,0.7081989079603419,-0.2068515748560423,0.685947408499139,1.2708504985491034,0.3343908378166359,0.8333333333333333,0.7272727272727273
0.2271602697590891,0.0108272154576376,0.4873661047379722,0.1448238404979032,0.453720813044991,0.4141372758168278,1.0,0.7272727272727273
0.2683983531704334,2.30025377041256,0.4071997699928424,0.1791779665801434,-0.8230984718360109,-0.2100803558336931,0.0,0.8181818181818182
0.2599220526144852,1.2563179766493198,1.8395433003756751,0.133728120263447,1.82698747112165,1.2183436534189296,0.1666666666666666,0.8181818181818182
0.2283786752765412,-0.0454396537550181,0.5526486026007527,0.1885988940820173,0.2857107620279542,0.407957502865742,0.3333333333333333,0.8181818181818182
0.1968343427010297,0.2380280285727909,0.1304295096860426,-0.1881548838873239,0.3889745479614191,0.2299836999039556,0.5,0.8181818181818182
0.1492023766310681,0.2725745412455878,0.7804363808730324,-0.1654474859844632,0.3516948981399432,0.3909936481703677,0.6666666666666666,0.8181818181818182
0.2099000821504307,0.0931281660219439,0.2054626362431882,0.2532783611073229,-0.2990299562179043,0.6145773004216306,0.8333333333333333,0.8181818181818182
0.3690335861528762,1.044105030521132,0.8551880280424562,0.1120642367546856,0.7872650076158549,0.6379612828861425,1.0,0.8181818181818182
0.1814775902875774,0.7582119829349263,0.3303061861457418,0.2924565220385418,0.3359834608784594,0.1023481829576238,0.0,0.8181818181818182
0.32810643256978,-0.6159423021664845,-0.0481608150766726,1.2039272701320294,0.1470853454410502,1.2387484857034494,0.1666666666666666,0.8181818181818182
0.2207582675811473,0.2951102307798435,0.6561096166963891,-0.197367914138388,0.244525024710893,0.6024590507842473,0.3333333333333333,0.8181818181818182
0.3572550293257933,0.0865564532032501,0.3238770217605169,0.2183919670081042,0.7394810915777648,-0.3399232729324005,0.5,0.8181818181818182
0.3357937068949047,-1.5425932806820906,0.9452816784886342,2.0247673109027806,0.1811382409934481,0.4871384705611341,0.6666666666666666,0.8181818181818182
0.2832981487495939,0.4022383393003302,-0.5532616971234136,-1.300294784424553,-0.2225175799585796,0.6245663973464368,0.8333333333333333,0.8181818181818182
0.3502937355520317,0.9554992415779744,0.0763731504807152,-0.078729191008285,0.7518280851285974,1.1363132167097898,1.0,0.8181818181818182
